angel,angular_velocity,angular_acc,motor1,motor2,action
-1.3623934890032472,-1.0855546580436624,2.0315799134946118,0.0,0.0,[-2.75815357 -1.62558561]
-1.6214067879221432,-1.5308098130680876,-0.44525515502442525,0.0,0.0,[-2.72813791 -1.57342658]
-1.522730839032429,0.5876930125126716,2.118502825580759,0.0,0.0,[-2.74093316 -1.58174655]
-2.3452208925980624,-4.761191013083164,-5.348884025595836,0.0,0.0,[-2.78076783 -1.53708518]
-1.319793887068237,6.028167157692436,10.7893581707756,0.0,0.0,[-2.78113137 -1.45711556]
-1.7906707646379674,-2.689908517402312,-8.718075675094749,0.0,0.0,[-2.77787204 -1.5081626 ]
-1.2819677426650857,2.958429865106162,5.648338382508474,0.0,0.0,[-2.7998271  -1.60253203]
-1.7166568992243436,-2.5478499144247504,-5.506279779530912,0.0,0.0,[-2.79814253 -1.62399173]
-1.5150177459951588,1.175423349787611,3.723273264212361,0.0,0.0,[-2.77054446 -1.55522552]
3.4893191645173816,29.132346957453404,27.956923607665793,0.0,0.0,[-2.73900758 -1.5181262 ]
-19.54320765057404,-136.97164923988575,-166.10399619733914,0.0,0.0,999
