angel,angular_velocity,angular_acc,motor1,motor2,action
-2.5993862,0.7601624950858341,5.320512372519876,0,0.0,[-0.08852346]
-2.5875337,0.11843845074415646,-6.412552922612197,0.0,0.08852345577333587,[2.11049932]
-2.6330621,-0.4409764478488081,-5.418348340052664,2.1104993209911522,0.022130863943333967,[2.18092665]
-2.4160438,2.1697511882797715,26.102073749921686,2.180926652436905,0.005532715985833492,[1.32070659]
-2.0209675,3.688944098272703,14.185153794097923,1.3207065891262117,0.001383178996458373,[1.1058908]
-0.9653717,10.2074921210193,63.033625543801,1.1058908029197556,0.00034579474911459324,[2.58295918]
-0.081979856,8.72817258404945,-14.616114152699549,2.582959184216331,8.644868727864831e-05,[2.59993419]
1.426297,14.945595114345114,61.6087700541231,2.599934190069112,2.1612171819662077e-05,[2.58869313]
3.8468115,24.195938892728616,92.46825212957658,2.588693129469661,5.403042954915519e-06,[2.60270686]
6.870603,29.79110967041795,55.12494608803766,2.6027068550382553,1.3507607387288798e-06,[2.60428863]
12.135424,52.598846183162465,227.86353444860316,2.6042886269536956,3.3769018468221996e-07,[2.59324575]
16.95108,47.20106748675573,-52.90678601296394,2.593245747082309,8.442254617055499e-08,999
