angel,angular_velocity,angular_acc,motor1,motor2,action
-0.8733932,-0.5617492045143069,0.11873887643337921,0.0,0,[0.2511447]
-1.0819473,-2.6065098719301067,-2.0447606674158,0.0,0.25114469528198247,[-0.15080996]
-1.1991701,-1.4644046392213161,1.1421052327087906,0.15080995559692378,0.06278617382049562,[-0.37811835]
-1.7944291,-6.792901549470133,-5.328496910248817,0.378118348121643,0.015696543455123904,[-1.8853109]
-2.1948113,-4.583235536535974,2.209666012934159,1.8853109002113342,0.003924135863780976,[-3.]
-2.5858417,-4.8868640759920625,-0.3036285394560885,3.0,0.000981033965945244,[-3.]
-3.0878289,-6.2746031225693395,-1.387739046577277,3.0,0.000245258491486311,[-3.]
-3.1662917,-0.9807571955631582,5.293845927006181,3.0,6.131462287157775e-05,[-3.]
-3.3067448,-1.7541075863054651,-0.7733503907423069,3.0,1.5328655717894438e-05,[-3.]
-2.491039,10.18962071687043,11.943728303175895,3.0,3.832163929473609e-06,[-2.10953529]
-2.7678418,-3.4577606361592186,-13.647381353029647,2.10953528881073,9.580409823684024e-07,[-2.5851105]
-3.4847074,-8.955783315908773,-5.498022679749555,2.5851104974746706,2.395102455921006e-07,[-3.]
-4.453216,-12.097537441667237,-3.141754125758464,3.0,5.987756139802515e-08,[-3.]
-5.8464136,-17.410108509763496,-5.3125710680962595,3.0,1.4969390349506287e-08,[-3.]
-7.8132257,-24.562043708688144,-7.151935198924647,3.0,3.742347587376572e-09,[-3.]
-9.973968,-26.995299626472217,-2.4332559177840736,3.0,9.35586896844143e-10,[-3.]
-13.542812,-44.590137564120134,-17.594837937647917,3.0,2.3389672421103573e-10,999
