angel,angular_velocity,angular_acc,motor1,motor2,action
0.28040186,-0.7662867565564139,-5.447835809692195,0.0,0.0,[0.         0.37073361]
0.12542757,-1.5497036531955626,-7.833970983383045,0.0,0.37073361050082765,[0.         0.38577079]
-0.021257494,-1.4660026973381657,0.836525709198598,0.0,0.38577079148066834,[0.         0.37183844]
-0.39116475,-3.697374786415425,-22.30347926282665,0.0,0.3718384370592014,[0.         0.39209812]
-0.81207323,-4.208326281388109,-5.108594154004727,0.0,0.39209812490022383,[0.         0.42398604]
-1.4543028,-6.4192560571361845,-22.09883397510481,0.0,0.42398604143168944,[0.         0.43457308]
-2.4774854,-10.225010126039408,-38.03218773490521,0.0,0.4345730842829044,[0.         0.38726777]
-4.04755,-15.691272657089552,-54.62998515308948,0.0,0.38726776843321203,[0.        0.4279332]
-6.5699573,-25.223673638710938,-95.32250985682833,0.0,0.42793319716518535,[0.         0.43719536]
-10.110722,-35.395187545581514,-101.67935751074386,0.0,0.4371953649386212,[0.         0.43216221]
-15.260216,-51.48418899784991,-160.85641890754425,0.0,0.43216221030305607,999
