angel,angular_velocity,angular_acc,motor1,motor2,action
-1.3625325,-0.6638413535290351,-0.06862084302988236,0.0,0,[0.23998384]
-1.4269536,-0.8050144794546668,-0.1411731259256317,0.0,0.2399838376045227,[0.1771522]
-1.4079115,0.23797506070944385,1.0429895401641107,0.0,0.1771521973609924,[0.27624909]
-1.4678712,-0.7490074844458741,-0.9869825451553179,0.0,0.2762490916252136,[0.10166113]
-1.6952524,-2.840329627456645,-2.091322143010771,0.0,0.10166112661361693,[-0.32364549]
-1.8591369,-2.0471979080731577,0.7931317193834873,0.32364549160003664,0.02541528165340423,[-1.86190178]
-2.1319592,-3.408838914938365,-1.3616410068652072,1.8619017791748047,0.006353820413351058,[-0.23197352]
-2.3721066,-3.0005570648935915,0.40828185004477335,0.5585705337524414,0.0015884551033377645,[-3.]
-2.458287,-1.0772341611260285,1.923322903767563,3.0,0.0003971137758344411,[0.01078055]
-2.6233842,-2.0625495183687086,-0.98531535724268,0.75,0.010780553817749006,[-3.]
-3.2122984,-7.356873525697539,-5.2943240073288305,3.0,0.0026951384544372514,[-3.]
-3.0897048,1.5319471589284013,8.88882068462594,3.0,0.0006737846136093129,[-0.06522789]
-2.010343,13.486326507509995,11.954379348581593,0.8999999999999999,0.00016844615340232821,[-0.31902726]
-2.57334,-7.035915832881431,-20.522242340391426,0.3190272641181946,4.2111538350582053e-05,[-0.31766619]
-4.3964806,-22.775907619266043,-15.739991786384612,0.31766619205474855,1.0527884587645513e-05,[-3.]
-5.2052364,-10.105091319644075,12.670816299621968,3.0,2.6319711469113783e-06,[-3.]
-5.423591,-2.7282899146521293,7.376801404991945,3.0,6.579927867278446e-07,[-3.]
-7.7092566,-28.570505561052368,-25.842215646400238,3.0,1.6449819668196115e-07,[-3.]
-9.933117,-27.790328923846978,0.7801766372053898,3.0,4.1124549170490287e-08,[-3.]
-12.389161,-30.676994181094813,-2.8866652572478344,3.0,1.0281137292622572e-08,999
