angel,angular_velocity,angular_acc,motor1,motor2,action
-1.9510161,1.0991068879641084,-0.35262095600880694,0.0,0.0,[-1.46323829 -1.1231962 ]
-1.8826199,0.40019041773326175,-0.6989164702308466,0.0,0.0,[-1.49028811 -1.11694798]
-1.845551,0.2151861242747686,-0.18500429345849315,0.0,0.0,[-1.47839621 -1.04947009]
-1.8811678,-0.20794850129526285,-0.42313462557003145,0.0,0.0,[-1.53001556 -1.02856444]
-1.9898059,-0.6398482040048306,-0.4318997027095677,0.0,0.0,[-1.46259611 -1.02753215]
-1.8529782,0.8000448886218496,1.4398930926266802,0.0,0.0,[-1.47879044 -1.04283311]
-1.8158658,0.2165329631273135,-0.5835119254945361,0.0,0.0,[-1.51797353 -1.05372449]
-1.7707646,0.26406982003361457,0.04753685690630108,0.0,0.0,[-1.50637492 -1.11266734]
-0.5858804,6.895631680893339,6.631561860859724,0.0,0.0,[-1.47713263 -1.08712816]
8.226139,51.58441928203869,44.68878760114535,0.0,0.0,[-1.45213252 -1.09526384]
13.937151,33.40597365033631,-18.17844563170238,0.0,0.0,[-1.50482758 -1.09651788]
15.659647,10.072472112972957,-23.33350153736335,0.0,0.0,999
