angel,angular_velocity,angular_acc,motor1,motor2,action
-0.93791497,0.36381145025887907,0.038067644296512604,0.0,0,[-0.21043227]
-0.9833249,-0.5671546235803491,-0.9309660738392281,0.2104322695732117,0.0,[-0.34121112]
-1.1102229,-1.585688409035387,-1.018533785455038,0.34121111869812015,0.0,[-1.0069565]
-0.9351845,2.1862757068069065,3.7719641158422936,1.0069564962387085,0.0,[-0.00414572]
-0.5434077,4.894443219930063,2.708167513123157,0.3020869488716125,0.0,[0.22108706]
-0.0896714,5.668330260555662,0.7738870406255982,0.07552173721790313,0.22108705997467037,[2.18768188]
0.3572661,5.585359149767896,-0.08297111078776531,0.018880434304475783,2.187681875228882,[2.1217198]
1.5079483,14.374245370963274,8.788886221195378,0.004720108576118946,2.121719799041748,[2.30374928]
2.4235425,11.443744990002354,-2.93050038096092,0.0011800271440297364,2.3037492847442627,[2.30374928]
3.3539312,11.62159192097277,0.17784693097041604,0.0002950067860074341,2.3037492847442627,[2.30374928]
4.507964,14.424007008823608,2.8024150878508376,7.375169650185853e-05,2.3037492847442627,[2.30374928]
5.8065147,16.22609514276181,1.8020881339382022,1.8437924125464632e-05,2.3037492847442627,[2.30374928]
8.0077505,27.503014632286355,11.276919489524545,4.609481031366158e-06,2.3037492847442627,[2.30374928]
9.902528,23.669854507006598,-3.8331601252797576,1.1523702578415395e-06,2.3037492847442627,[2.30374928]
12.782635,35.97274657471018,12.302892067703581,2.8809256446038487e-07,2.3037492847442627,999
