angel,angular_velocity,angular_acc,motor1,motor2,action
0.30314466,-3.270291811353795,1.4425239607122586,0.0,0,[-0.40885816]
0.09634955,-2.583817100598767,0.6864747107550282,0.40885815680027005,0.0,[0.01533071]
-0.32735446,-5.296226482570355,-2.712409381971588,0.10221453920006751,0.015330710411071813,[-2.39849993]
-0.3834675,-0.7009289675259697,4.595297515044385,2.398499927520752,0.0038326776027679532,[-0.25384235]
-0.54537416,-2.022521160822249,-1.3215921932962793,0.7195499782562256,0.0009581694006919883,[0.03108738]
-0.624787,-0.9926582127583483,1.0298629480639008,0.1798874945640564,0.03108737707138065,[-0.31365275]
-0.93081,-3.824846610227574,-2.832188397469226,0.31365274548530575,0.007771844267845163,[-0.46272094]
-1.159889,-2.8634049959171994,0.9614416143103748,0.46272094458341595,0.0019429610669612907,[-3.]
-1.7894914,-7.8638741896386914,-5.000469193721492,3.0,0.00048574026674032267,[-0.52144017]
-2.4405124,-8.136024504195271,-0.2721503145565798,0.8999999999999999,0.00012143506668508067,[-3.]
-3.1483543,-8.84286650384226,-0.7068419996469881,3.0,3.0358766671270167e-05,[-3.]
-3.9031353,-9.4337594612313,-0.5908929573890411,3.0,7.589691667817542e-06,[-3.]
-4.4426565,-6.742655208991335,2.691104252239965,3.0,1.8974229169543854e-06,[-3.]
-6.716912,-28.427625010803126,-21.68496980181179,3.0,4.7435572923859636e-07,[-3.]
-8.9357815,-27.731765168626374,0.6958598421767519,3.0,1.1858893230964909e-07,[-3.]
-11.455332,-31.477710724945045,-3.74594555631867,3.0,2.9647233077412272e-08,999
