angel,angular_velocity,angular_acc,motor1,motor2,action
-1.2204036,-1.9755270792748676,-1.0575321490664162,0.0,0,[0.51141904]
-1.3931004,-2.157934249921797,-0.18240717064692946,0.0,0.511419038971649,[0.70238036]
-1.6067547,-2.6706094119259847,-0.5126751620041876,0.0,0.7023803578587282,[0.70256388]
-2.0598476,-5.663025728435971,-2.9924163165099866,0.0,0.7025638829929652,[2.16739811]
-2.7335255,-8.419827766024017,-2.756802037588046,0.0,2.1673981093491395,[2.65471586]
-3.652235,-11.478440764604427,-3.0586129985804096,0.0,2.654715855445687,[2.62243518]
-4.583606,-11.634759662494005,-0.15631889788957842,0.0,2.622435180439391,[2.66611384]
-6.433763,-23.124506824006197,-11.489747161512192,0.0,2.666113836390387,[2.68156785]
-8.622623,-27.35157020410717,-4.227063380100972,0.0,2.681567852708757,[2.63896991]
-12.079478,-43.18460030916136,-15.833030105054192,0.0,2.6389699117760967,999
