angel,angular_velocity,angular_acc,motor1,motor2,action
0.08,-0.39470801527408295,-0.162501086268511,0.0,0,[0.04332224]
0.07,-0.0005867031946163403,0.3941213120794666,0.0,0.043322242563464654,[0.02570267]
0.61,1.7804579821429414,1.7810446853375577,0.0,0.02570266928820443,[-0.15741819]
0.59,-0.06062320006301817,-1.8410811822059596,0.15741818729979587,0.004369453778994754,[-0.06714538]
0.59,0.0,0.06062320006301817,0.06714537941711397,0.0007428071424291082,[-0.02456435]
0.59,0.0,0.0,0.024564351572981827,0.0001262772142129484,[-0.05267181]
0.57,-0.060574214643051134,-0.060574214643051134,0.05267180744983954,2.146712641620123e-05,[-0.04031344]
0.56,-0.03028185934756461,0.030292355295486524,0.04031344313239926,3.6494114907542093e-06,[-0.03803887]
0.57,0.03053923249709634,0.060821091844660946,0.03803887278977802,6.203999534282157e-07,[0.09469348]
0.41,-0.5289176825904242,-0.5594569150875205,0.006466608374262264,0.09469347729174182,[0.09089041]
0.08,-0.9996629464237349,-0.4707452638333107,0.001099323423624585,0.09089041072438278,[-0.10586239]
-0.7,-2.3602928833163426,-1.3606299368926078,0.1058623921637254,0.015451369823145074,[-0.8771485]
-1.8,-3.352000999700671,-0.9917081163843284,0.8771484968466605,0.0026267328699346626,[-1.48874585]
-3.3,-4.98286181342115,-1.6308608137204788,1.4887458511152913,0.0004465445878888927,[-1.97327211]
-5.4,-6.99040680371233,-2.00754499029118,1.9732721067102639,7.591257994111176e-05,[-2.41491897]
-8.8,-10.308178880159373,-3.317772076447043,2.414918966382851,1.2905138589989e-05,[-2.70445652]
-12.0,-10.65080588653073,-0.342627006371357,2.7044565176862276,2.1938735602981303e-06,999
