angel,angular_velocity,angular_acc,motor1,motor2,action
-0.69044983,-2.3727990113604216,-3.4912205733607014,0.0,0.0,[-0.31690107]
-0.8102991,-1.4974121393378652,0.8753868720225564,0.3169010674953461,0.0,[-0.44780164]
-0.8401316,-0.3726110002680087,1.1248011390698565,0.44780163675546647,0.0,[-0.41426196]
-0.70727694,1.659497623472232,2.032108623740241,0.4142619615793228,0.0,[-0.36640706]
-0.7699637,-0.7831812210879997,-2.442678844560232,0.3664070612192154,0.0,[-0.374631]
-0.88072664,-1.3842040968342644,-0.6010228757462647,0.37463099718093873,0.0,[-0.43074512]
-0.9946358,-1.4228357560000835,-0.03863165916581912,0.4307451194524765,0.0,[-0.44937487]
-1.3737106,-4.736223603742617,-3.313387847742533,0.4493748678267002,0.0,[-3.]
-1.5584989,-2.3096623079398757,2.426561295802741,3.0,0.0,[-0.4945467]
-2.0113428,-5.657317058641313,-3.3476547507014374,0.8999999999999999,0.0,[-3.]
-2.360372,-4.359310698056685,1.298006360584628,3.0,0.0,[-0.49314004]
-2.6748867,-3.92854483890277,0.4307658591539152,0.8999999999999999,0.0,[-3.]
-3.6832762,-12.599773593898952,-8.671228754996182,3.0,0.0,[-3.]
-4.743111,-13.24238497400837,-0.6426113801094182,3.0,0.0,[-3.]
-5.1061583,-4.433487353731573,8.808897620276797,3.0,0.0,[-3.]
-5.8630724,-9.171591342431562,-4.738103988699988,3.0,0.0,[-3.]
-6.633973,-9.634803855838138,-0.4632125134065763,3.0,0.0,[-3.]
-8.974501,-29.25470399265718,-19.61990013681904,3.0,0.0,[-3.]
-10.673862,-21.24065012545967,8.01405386719751,3.0,0.0,999
