angel,angular_velocity,angular_acc,motor1,motor2,action
-1.1471841,-1.128074869496818,0.4720048135582453,0.0,0.0,[-0.59190576]
-1.1632897,-0.201289355590386,0.9267855139064319,0.5919057619571686,0.0,[-0.22937988]
-1.217957,-0.6827870536631558,-0.4814976980727699,0.22937988162040712,0.0,[-0.30709346]
-1.2429366,-0.31203967060295146,0.3707473830602044,0.307093460559845,0.0,[-0.2742665]
-1.4596883,-2.707720281636446,-2.3956806110334945,0.2742665004730225,0.0,[-0.63313146]
-1.5802106,-1.5057129921424017,1.2020072894940441,0.6331314635276795,0.0,[-0.44836114]
-1.8667704,-3.5810513268957465,-2.0753383347533445,0.44836114019155504,0.0,[-3.]
-1.9989384,-1.6507247844108819,1.9303265424848646,3.0,0.0,[-0.59585002]
-2.4489388,-5.416902722171998,-3.766177937761116,0.8999999999999999,0.0,[-3.]
-2.7017891,-3.1597841696609996,2.2571185525109985,3.0,0.0,[-0.67119199]
-3.4780185,-9.698223142342234,-6.538438972681234,0.8999999999999999,0.0,[-3.]
-3.226867,3.1374993670829525,12.835722509425187,3.0,0.0,[-0.93892752]
-4.2108502,-12.293720770903459,-15.431220137986411,0.9389275205135346,0.0,[-3.]
-4.2181454,-0.09112079953304983,12.20259997137041,3.0,0.0,[-3.]
-5.125152,-11.329761507671781,-11.238640708138732,3.0,0.0,[-3.]
-6.953934,-22.855983313468414,-11.526221805796633,3.0,0.0,[-3.]
-9.795764,-35.50089947342086,-12.644916159952444,3.0,0.0,[-3.]
-11.171493,-17.188991131778142,18.311908341642717,3.0,0.0,999
