angel,angular_velocity,angular_acc,motor1,motor2,action
-3.0112088,-2.473384474554938,-5.153414556813146,0,0.0,[2.77338252]
-3.0040576,0.0676976829218748,24.055701640493176,2.7733825204200047,0.0,[2.76326574]
-3.3822186,-3.77910833245971,-38.44261690875333,2.763265742941509,0.0,[2.73972788]
-3.8320081,-4.4958629235975405,-7.164307346236517,2.7397278780178995,0.0,[2.69785192]
-3.80822,0.22361098971535123,44.363408058969014,2.6978519205113973,0.0,[2.70572037]
-3.2400253,5.680150537583152,54.548150460789216,2.705720373011387,0.0,[2.70867463]
-2.2186642,10.211235006960203,45.30030347019995,2.708674629184345,0.0,[2.68423726]
-0.09364155,20.25408183902613,95.72069345047244,2.6842372647970496,0.0,[2.67205073]
1.2679484,13.611433665103153,-66.40469675112936,2.6720507288387543,0.0,[2.63744875]
3.1233702,18.54786759904093,49.34744430029258,2.637448752113917,0.0,[2.61323064]
5.808661,26.839175970165257,82.8706832352113,2.6132306358787485,0.0,[2.66038801]
10.578722,45.221827173664906,174.27388725544986,2.6603880079375424,0.0,[2.64049458]
14.106799,33.273435356865,-112.6857573083486,2.6404945843405363,0.0,[2.6853228]
16.712551,26.052327216731744,-72.19669130611489,2.6853228038591994,0.0,999
