angel,angular_velocity,angular_acc,motor1,motor2,action
0.20818034,1.3804503325014592,-0.5232943209721448,0.0,0,[0.79960568]
0.23359431,0.31753115169677326,-1.0629191808046858,0.0,0.799605680750532,[0.8921922]
0.79670453,7.035865148590358,6.718333996893585,0.0,0.892192196752907,[1.7535305]
0.7121762,-1.056334356285195,-8.092199504875554,0.0,1.7535304991743472,[3.]
0.4240049,-3.5996128417416164,-2.5432784854564217,0.0,3.0,[3.]
0.26391795,-2.000910007926717,1.5987028338148996,0.0,3.0,[1.0914583]
0.09617985,-2.0963909945828045,-0.09548098665608773,0.0,1.0914582973387907,[1.17942524]
-0.2596149,-4.446405107531687,-2.3500141129488825,0.0,1.1794252420281706,[2.95482665]
-1.1864351,-11.583813091130143,-7.137407983598456,0.0,2.954826646158183,[3.]
-2.960548,-22.173259493670887,-10.589446402540744,0.0,3.0,[3.]
-4.6972423,-21.707406038788427,0.46585345488245977,0.0,3.0,[3.]
-6.178337,-18.51287553008562,3.194530508702808,0.0,3.0,[3.]
-8.927039,-34.33353484756888,-15.820659317483258,0.0,3.0,[3.]
-12.278848,-41.889407347814426,-7.555872500245549,0.0,3.0,999
