angel,angular_velocity,angular_acc,motor1,motor2,action
-0.41416475,-0.8402240462393302,0.10284954844624272,0.0,0,[-0.38456008]
-0.36228558,0.6483626828759572,1.4885867291152874,0.3845600819587708,0.0,[-0.18337199]
-0.20630446,1.9489759592469018,1.3006132763709446,0.18337199449539188,0.0,[-0.41398934]
-0.17860508,0.34617553462511436,-1.6028004246217875,0.4139893388748169,0.0,[-0.08168796]
-0.21177316,-0.4145470040645077,-0.760722538689622,0.12419680166244507,0.0,[-0.26693777]
-0.17605785,0.4462064482114613,0.860753452275969,0.2669377660751343,0.0,[-0.16362486]
-0.16047302,0.19467011727707528,-0.25153633093438604,0.1636248564720154,0.0,[-0.29042063]
-0.4082828,-3.0971912238409254,-3.2918613411180004,0.2904206252098084,0.0,[0.01504764]
-0.6254774,-2.7146274978991722,0.38256372594175314,0.0726051563024521,0.015047636032104461,[-0.39981345]
-1.0063378,-4.758958176309541,-2.0443306784103688,0.3998134469985962,0.0037619090080261153,[-1.41528717]
-1.4207872,-5.1788018899964845,-0.4198437136869435,1.4152871704101564,0.0009404772520065288,[-2.17012683]
-1.7770103,-4.452050059594756,0.7267518304017289,2.170126829147339,0.0002351193130016322,[-1.84628502]
-2.1956336,-5.232266417941581,-0.7802163583468253,1.8462850189208986,5.877982825040805e-05,[-3.]
-2.7210805,-6.566194237295205,-1.3339278193536241,3.0,1.4694957062602013e-05,[-3.]
-3.7663221,-13.055610648036474,-6.489416410741269,3.0,3.673739265650503e-06,[-3.]
-4.99539,-15.360112033133204,-2.3045013850967297,3.0,9.184348164126258e-07,[-3.]
-5.180133,-2.3086007793972185,13.051511253735985,3.0,2.2960870410315645e-07,[-3.]
-5.6766896,-6.202011839958072,-3.893411060560853,3.0,5.740217602578911e-08,[-3.]
-7.1638565,-18.577810738123105,-12.375798898165034,3.0,1.4350544006447278e-08,[-3.]
-9.67755,-31.402111107139877,-12.824300369016772,3.0,3.5876360016118195e-09,[-3.]
-11.509332,-22.880446468190033,8.521664638949844,3.0,8.969090004029549e-10,999
