angel,angular_velocity,angular_acc,motor1,motor2,action
-1.3979099,-0.49500998003992014,-0.5883353489410966,0.0,0,[0.54540911]
-1.4319944,-0.4260510387454589,0.06895894129446123,0.0,0.5454091149007853,[0.42541696]
-1.6511714,-2.73783854616498,-2.311787507419521,0.0,0.42541696125148554,[1.56488985]
-1.9508698,-3.7452172747180716,-1.0073787285530917,0.0,1.564889846527626,[1.24594471]
-2.2746596,-4.045495978552279,-0.3002787038342074,0.0,1.2459447053921782,[2.01859641]
-2.7622104,-6.091757549398402,-2.0462615708461227,0.0,2.0185964092928157,[2.36317197]
-3.8226686,-13.242913159594961,-7.151155610196559,0.0,2.363171971489081,[2.40872112]
-5.237588,-17.674920479860855,-4.432007320265894,0.0,2.4087211161471864,[2.4025628]
-6.9482484,-21.367737977533444,-3.692817497672589,0.0,2.4025628004202964,[2.39464687]
-9.000967,-25.448168028280584,-4.08043005074714,0.0,2.3946468696947862,[2.43203044]
-12.730801,-46.588392253560976,-21.14022422528039,0.0,2.4320304360744247,999
