angel,angular_velocity,angular_acc,motor1,motor2,action
0.9569415,1.1738548407751435,-0.11171384121440964,0.0,0,[3.]
1.125611,2.1082006490429746,0.9343458082678311,0.0,3.0,[0.90061521]
1.5311846,5.066292797407734,2.9580921483647598,0.0,0.9006152090430259,[0.77906453]
1.7796106,2.971051498535823,-2.0952412988719114,0.0,0.7790645298361778,[3.]
2.0320008,3.1533667952517836,0.1823152967159607,0.0,3.0,[1.6743252]
2.3933597,4.409494245382923,1.2561274501311397,0.0,1.6743251991271972,[1.30423656]
2.9068117,6.417563882887581,2.008069637504658,0.0,1.3042365622520447,[1.07973999]
3.71705,10.12524319573346,3.7076793128458796,0.0,1.079739989042282,[-0.5716081]
5.059686,16.777517257405712,6.6522740616722515,0.5716080951690674,0.2699349972605705,[-2.18315318]
6.818833,21.982082793344357,5.204565535938645,2.18315318107605,0.06748374931514263,[-2.18138412]
9.377212,31.96433188563803,9.98224909229367,2.1813841152191165,0.016870937328785657,[-2.18624928]
12.858402,43.484988459533916,11.520656573895888,2.186249284744263,0.004217734332196414,999
