angel,angular_velocity,angular_acc,motor1,motor2,action
0.6074652,0.3891725847933697,-1.7770286261612407,0.0,0,[-0.01470772]
-0.22474253,-0.17466772655628482,-0.5638403113496545,0.014707719444665458,0.0,[0.23256451]
-2.069122,-21.582222030030298,-21.407554303474015,0.0036769298611663646,0.23256451208978995,[2.96112223]
-1.7188724,4.156784876531857,25.739006906562153,0.0009192324652915911,2.961122232701777,[-2.98483315]
-2.005988,-3.3446265153934815,-7.5014113919253385,2.984833145248069,0.7402805581754442,[1.00757845]
-1.8470154,1.8883039279544618,5.232930443347943,0.7462082863120173,1.0075784537367471,[1.57729294]
-2.3131182,-5.672173527030909,-7.560477454985371,0.18655207157800432,1.5772929352038811,[-0.37580777]
-2.7989933,-5.748585355395959,-0.07641182836505056,0.3758077748279841,0.3943232338009703,[1.52980168]
-3.5251975,-8.489733176875887,-2.7411478214799283,0.09395194370699603,1.5298016845641265,[2.77270342]
-4.60838,-12.769139532596018,-4.2794063557201305,0.023487985926749007,2.772703423980749,[3.]
-6.614264,-25.060282019051478,-12.29114248645546,0.005871996481687252,3.0,[3.]
-9.763449,-37.55622783996724,-12.495945820915765,0.001467999120421813,3.0,[3.]
-14.135686,-52.36397382157094,-14.807745981603695,0.00036699978010545323,3.0,999
