angel,angular_velocity,angular_acc,motor1,motor2,action
-1.3371651,1.6728514926973386,0.00895492700708167,0.0,0,[-0.04637438]
-1.307018,0.37657282574058687,-1.2962786669567516,0.04637438297271723,0.0,[0.30550092]
-1.211187,1.1977534551912796,0.8211806294506927,0.011593595743179308,0.305500922203064,[0.09627712]
-1.3553967,-1.801506766899378,-2.9992602220906575,0.002898398935794827,0.09627711534500127,[0.79192811]
-1.5576475,-2.527179887449318,-0.7256731205499398,0.0007245997339487067,0.7919281101226807,[-3.]
-1.8676592,-3.8734651017307633,-1.3462852142814454,3.0,0.19798202753067018,[0.1863849]
-2.0086703,-1.7615277165560705,2.1119373851746928,0.75,0.18638489770889283,[0.13548368]
-2.1326077,-1.548655508749769,0.21287220780630145,0.1875,0.18638489770889283,[-2.84391421]
-2.460193,-4.092440854354126,-2.543785345604357,2.843914213180542,0.04659622442722321,[0.49831992]
-3.0943177,-7.924323454664089,-3.831882600309963,0.7109785532951355,0.4983199214935303,[-3.]
-3.2414246,-1.8384871635956235,6.085836291068466,3.0,0.12457998037338258,[0.61597103]
-4.013744,-9.651728278455291,-7.813241114859668,0.75,0.6159710264205933,[-3.]
-5.115921,-13.7723841245062,-4.120655846050909,3.0,0.15399275660514833,[-3.]
-5.882604,-9.26037425054859,4.512009873957609,3.0,0.03849818915128708,[2.37249928]
-8.136313,-28.151677144788685,-18.891302894240095,0.75,2.3724992847442627,[-3.]
-10.273199,-26.710299981523093,1.4413771632655923,3.0,0.5931248211860657,999
