angel,angular_velocity,angular_acc,motor1,motor2,action
-2.296283,1.3833408811927206,0.7864688963444162,0.0,0.0,[-2.6309811]
-2.2837121,0.1571204224365794,-1.2262204587561412,2.630981101989746,0.0,[-0.16296102]
-2.2440686,0.49548400554256,0.3383635831059806,0.7892943305969239,0.0,[-2.73939408]
-2.2006958,0.5419950126174224,0.04651100707486244,2.7393940830230714,0.0,[-0.21730654]
-2.1801703,0.25647060225458185,-0.2855244103628406,0.8218182249069214,0.0,[-2.83866967]
-2.2646048,-1.054945054945055,-1.3114156571996367,2.8386696720123292,0.0,[-0.34919408]
-1.4219767,10.525458633629162,11.580403688574217,0.8516009016036987,0.0,[-0.53874022]
-1.1114906,3.878975712336846,-6.646482921292316,0.538740217089653,0.0,[-0.5367602]
-0.76581866,4.320040910458835,0.4410651981219891,0.5367602029442787,0.0,[-0.30431418]
-0.5313127,2.929615923035682,-1.390424987423153,0.3043141806125641,0.0,[-0.31852452]
-1.7479472,-15.20169386502702,-18.1313097880627,0.318524523973465,0.0,[-3.]
-2.762249,-12.67863316127648,2.5230607037505397,3.0,0.0,[-3.]
-4.2026258,-17.99566296211347,-5.317029800836991,3.0,0.0,[-3.]
-5.5029974,-16.242269207861824,1.753393754251647,3.0,0.0,[-3.]
-7.610051,-26.323683685353366,-10.081414477491542,3.0,0.0,[-3.]
-10.281695,-33.37350416659221,-7.0498204812388465,3.0,0.0,999
