angel,angular_velocity,angular_acc,motor1,motor2,action
0.5395253,-0.029118801911412466,0.9302734525812738,0.0,0,[0.83920621]
0.48874134,-0.6347051794728154,-0.6055863775614029,0.0,0.8392062052589577,[2.27688021]
0.39847186,-1.1276839325923014,-0.492978753119486,0.0,2.276880205769305,[1.30300448]
0.10165226,-3.7094635966807203,-2.581779664088419,0.0,1.3030044807396788,[3.]
-0.24987611,-4.390745932859044,-0.6812823361783238,0.0,3.0,[3.]
-0.88971686,-7.993895155741294,-3.6031492228822497,0.0,3.0,[3.]
-1.6231048,-9.161242286340569,-1.1673471305992749,0.0,3.0,[3.]
-3.430548,-22.590771743082087,-13.429529456741518,0.0,3.0,[3.]
-5.6059456,-27.180750635260612,-4.589978892178525,0.0,3.0,[3.]
-7.349733,-21.781782336263788,5.398968298996824,0.0,3.0,[-2.39370325]
-9.78929,-30.494134967277407,-8.71235263101362,2.3937032494154087,0.75,[3.]
-13.182605,-42.38261884625922,-11.888483878981813,0.5984258123538522,3.0,999
