angel,angular_velocity,angular_acc,motor1,motor2,action
-0.67635715,-0.10601625338364001,0.15962955816042573,0.0,0.0,[-3.]
-0.7404319,-0.8007586005518178,-0.6947423471681777,3.0,0.0,[-3.]
-0.5282077,2.6516352787674418,3.4523938793192595,3.0,0.0,[-3.]
0.08984052,7.722641529107197,5.071006250339755,3.0,0.0,[-3.]
0.6283178,6.72564024299455,-0.9970012861126465,3.0,0.0,[-3.]
1.0130098,4.807379637878277,-1.9182606051162727,3.0,0.0,[-3.]
2.2179623,15.054382923458203,10.247003285579925,3.0,0.0,[-3.]
2.8737419,8.195567513773304,-6.858815409684899,3.0,0.0,[-3.]
5.5321045,33.21768494685161,25.022117433078307,3.0,0.0,[-3.]
8.679751,39.312350369832174,6.094665422980562,3.0,0.0,[-3.]
11.461461,34.75524575513852,-4.557104614693657,3.0,0.0,999
