angel,angular_velocity,angular_acc,motor1,motor2,action
0.67722833,-3.8025871799530035,-0.32594804573529457,0.0,0,[-1.44005978]
0.4682337,-2.6105603287818098,1.1920268511711938,1.440059781074524,0.0,[-0.97306889]
0.5918603,1.545237137365339,4.155797466147149,0.97306889295578,0.0,[-1.00535049]
0.4747118,-1.4641829616429864,-3.0094200990083255,1.0053504868410528,0.0,[1.81469488]
0.8854362,5.132514635999344,6.596697597642331,0.2513376217102632,1.814694881439209,[-2.87116599]
1.0546348,2.114537490874961,-3.0179771451243833,2.8711659908294678,0.45367372035980225,[1.99967718]
1.0293623,-0.3157539632893067,-2.4302914541642675,0.7177914977073669,1.9996771812438965,[1.94645667]
1.1026862,0.9158420264262083,1.2315959897155149,0.17944787442684174,1.9464566707611084,[-0.28946495]
1.1064206,0.04664879755788847,-0.8691932288683198,0.28946495056152344,0.4866141676902771,[1.83639407]
0.65843564,-5.599183657049544,-5.645832454607432,0.07236623764038086,1.8363940715789795,[1.91990328]
1.0732234,5.1809757441296025,10.780159401179146,0.018091559410095215,1.91990327835083,[-3.]
0.80035883,-3.4100983570411247,-8.591074101170728,3.0,0.4799758195877075,[1.99999928]
0.99212927,2.3962614622869163,5.806359819328041,0.75,1.9999992847442627,[-1.27037171]
1.7460266,9.41990809699714,7.023646634710224,1.2703717052936554,0.4999998211860657,[-0.36368138]
2.4567032,8.877776917372282,-0.5421311796248585,0.3811115115880966,0.12499995529651642,[1.99999928]
3.5519059,13.685274726584263,4.807497809211981,0.09527787789702415,1.9999992847442627,[1.9808135]
4.701845,14.369372992748572,0.6840982661643089,0.023819469474256037,1.9808135032653809,[1.99999928]
6.9520135,28.105353122654883,13.735980129906311,0.005954867368564009,1.9999992847442627,[-3.]
9.614606,33.27956063211283,5.1742075094579505,3.0,0.4999998211860657,[1.99999928]
13.283912,45.85570671767643,12.5761460855636,0.75,1.9999992847442627,999
