angel,angular_velocity,angular_acc,motor1,motor2,action
-1.651248,-0.3111212742375669,-0.2429387792258036,0.0,0.0,[-1.55562705]
-1.6458333,0.06765266607089664,0.37877394030846356,1.5556270480155945,0.0,[-1.4468438]
-1.7672734,-1.517230388871513,-1.5848830549424098,1.4468438029289246,0.0,[-1.44283688]
-1.9976304,-2.878194892937574,-1.3609645040660607,1.442836880683899,0.0,[-1.40459549]
-2.2679245,-3.3763763018467836,-0.4981814089092098,1.4045954942703247,0.0,[-1.26696765]
-2.4025726,-1.6817995020905052,1.6945767997562784,1.2669676542282104,0.0,[-1.16503556]
-2.2712712,1.6402620997766195,3.3220616018671247,1.1650355607271194,0.0,[-1.05251775]
-2.487988,-2.7088168505373074,-4.349078950313927,1.0525177493691444,0.0,[-0.8749617]
-3.0803583,-7.398527787124689,-4.689710936587382,0.8749617040157318,0.0,[-3.]
-3.6964087,-7.697128660667209,-0.2986008735425205,3.0,0.0,[-3.]
-4.5080113,-10.140569331410937,-2.443440670743728,3.0,0.0,[-3.]
-5.572197,-13.297141580397707,-3.1565722489867696,3.0,0.0,[-3.]
-7.349489,-22.195866619423494,-8.898725039025788,3.0,0.0,[-3.]
-9.571069,-27.76406158283499,-5.5681949634114964,3.0,0.0,[-3.]
-11.380066,-22.60992544296178,5.154136139873209,3.0,0.0,999
