angel,angular_velocity,angular_acc,motor1,motor2,action
-0.72584593,-0.9475229016161466,-0.3194993656166708,0.0,0,[-1.71682191]
-0.9019135,-2.1999553145853192,-1.2524324129691726,1.7168219089508057,0.0,[-1.64284241]
-1.5035274,-7.516103906161573,-5.316148591576253,1.642842411994934,0.0,[-1.50938565]
-1.349908,1.919964063612769,9.436067969774342,1.5093856453895569,0.0,[-3.]
-1.0395766,3.8766384422252735,1.9566743786125045,3.0,0.0,[-1.03084069]
-0.68891156,4.3814636297015666,0.504825187476293,1.0308406930416822,0.0,[-1.37146038]
0.44315854,14.149413401911323,9.767949772209757,1.3714603781700134,0.0,[0.25960028]
0.45606256,0.16122062196538678,-13.988192779945937,0.34286509454250336,0.25960028171539307,[0.15971315]
0.25740895,-2.48121290674163,-2.642433528707017,0.08571627363562584,0.25960028171539307,[-0.78376374]
0.19304976,-0.8043204266793796,1.6768924800622504,0.7837637364864349,0.06490007042884827,[-1.43681449]
-0.41137478,-7.552567879975928,-6.748247453296549,1.4368144869804382,0.016225017607212067,[-0.18730152]
-0.7078142,-3.703664248905305,3.8489036310706233,0.43104434609413145,0.004056254401803017,[-1.7705673]
-1.404558,-8.703002200799911,-4.999337951894606,1.7705672979354858,0.0010140636004507542,[-1.25843859]
-1.8100387,-5.066415338280461,3.636586862519451,1.2584385871887207,0.00025351590011268854,[-3.]
-2.3145149,-6.302671281637322,-1.236255943356861,3.0,6.337897502817214e-05,[-3.]
-2.40184,-1.091415119640037,5.211256161997285,3.0,1.5844743757043034e-05,[-3.]
-2.8361492,-5.424295842800013,-4.332880723159976,3.0,3.9611859392607585e-06,[-3.]
-3.4855027,-8.111125008934314,-2.6868291661343013,3.0,9.902964848151896e-07,[-3.]
-4.741664,-15.701796160918375,-7.590671151984061,3.0,2.475741212037974e-07,[-3.]
-7.4621167,-34.00366547067028,-18.3018693097519,3.0,6.189353030094935e-08,[-3.]
-11.096991,-45.399029828746016,-11.395364358075739,3.0,1.5473382575237338e-08,999
