angel,angular_velocity,angular_acc,motor1,motor2,action
-0.46029845,0.9771272618402159,0.37748242095447737,0.0,0,[1.84657191]
-0.46244118,-0.02676911941667759,-1.0038963812568935,0.0,1.8465719109298355,[1.94757553]
-0.50584847,-0.5425302161617727,-0.5157610967450951,0.0,1.9475755310058593,[1.97802568]
-0.7201957,-2.676256433612855,-2.1337262174510823,0.0,1.978025678694129,[2.21099796]
-0.83507085,-1.4350253754192008,1.241231058193654,0.0,2.2109979607672168,[2.1159487]
-1.2316365,-4.953060604616814,-3.518035229197613,0.0,2.1159487003242727,[2.26901987]
-2.0274704,-9.941828741623231,-4.988768137006417,0.0,2.2690198658953755,[2.33134721]
-2.789208,-9.516538735341513,0.42529000628171865,0.0,2.331347211956968,[2.37102328]
-3.4321156,-8.03051330005837,1.4860254352831426,0.0,2.371023276098546,[2.3428603]
-4.299854,-10.841536468029966,-2.8110231679715962,0.0,2.342860298545209,[2.33572607]
-5.999723,-21.23515798816392,-10.393621520133953,0.0,2.335726069668314,[2.31781456]
-8.001174,-25.003556323345446,-3.7683983351815264,0.0,2.3178145649039252,[2.33786257]
-10.542348,-31.762337999040437,-6.7587816756949906,0.0,2.3378625746281294,999
