angel,angular_velocity,angular_acc,motor1,motor2,action
-3.0725918,1.0893117765850346,-0.9212203428028267,0.0,0,[2.67533546]
-3.166246,-0.018489487208959814,-1.1078012637939945,0.0,2.6753354632916397,[2.87401866]
-3.8125656,-8.075729861773118,-8.057240374564158,0.0,2.87401865776248,[2.99439364]
-3.4159653,4.73598319093267,12.811713052705787,0.0,2.99439364477075,[3.]
-3.6359293,-2.5894887519822616,-7.325471942914931,0.0,3.0,[3.]
-3.754311,-1.4199768927629735,1.1695118592192881,0.0,3.0,[3.]
-4.6951437,-11.360565878037967,-9.940588985274994,0.0,3.0,[3.]
-6.3498454,-19.836235748725997,-8.47566987068803,0.0,3.0,[3.]
-8.756516,-27.69396013662739,-7.857724387901392,0.0,3.0,[3.]
-12.113258,-40.76601634208347,-13.072056205456079,0.0,3.0,999
