angel,angular_velocity,angular_acc,motor1,motor2,action
0.1704464,-2.255417170531784,-1.0572194955936633,0.0,0,[0.39692843]
-0.02413439,-2.4305237891025184,-0.17510661857073462,0.0,0.39692843437194825,[-0.02363592]
-0.4387166,-4.780646708858671,-2.350122919756153,0.02363591909408569,0.09923210859298706,[-0.3545922]
-0.90641975,-5.845197656783083,-1.0645509479244115,0.3545921993255615,0.024808027148246765,[-1.28472507]
-1.1027219,-2.4537502831189575,3.3914473736641253,1.2847250652313233,0.006202006787061691,[-0.5448367]
-1.1618422,-0.7385840022636901,1.7151662808552675,0.5448366951942444,0.0015505016967654228,[-0.58193334]
-1.5544777,-4.906836600917704,-4.168252598654014,0.5819333446025848,0.0003876254241913557,[-1.5349431]
-1.9998709,-5.565628984781857,-0.658792383864153,1.5349430990219117,9.690635604783893e-05,[-2.10165441]
-1.7855802,2.678245672585543,8.2438746573674,2.101654405593872,2.4226589011959732e-05,[-1.63580721]
-2.6106012,-10.312065846760856,-12.990311519346399,1.6358072113990785,6.056647252989933e-06,[-3.]
-3.5213604,-11.380193701570883,-1.0681278548100277,3.0,1.5141618132474832e-06,[-3.]
-4.559901,-12.971258069895418,-1.5910643683245347,3.0,3.785404533118708e-07,[-3.]
-6.2217164,-20.769862034029618,-7.7986039641342,3.0,9.46351133279677e-08,[-3.]
-8.655078,-30.41414761484731,-9.64428558081769,3.0,2.3658778331991926e-08,[-3.]
-12.291453,-45.4468805311053,-15.032732916257991,3.0,5.914694582997981e-09,999
