angel,angular_velocity,angular_acc,motor1,motor2,action
-1.3534209,0.3342199136366481,-0.3391768565097056,0.0,0.0,[-0.45504503]
-1.4098417,-0.7048384934995309,-1.039058407136179,0.4550450348854065,0.0,[-0.50701511]
-1.7378032,-4.099266908050601,-3.3944284145510704,0.5070151144266128,0.0,[-3.]
-1.6001097,1.720186396454357,5.8194533045049575,3.0,0.0,[-0.1278738]
-1.5803827,0.24655456525690653,-1.4736318311974503,0.8999999999999999,0.0,[-0.32034331]
-1.4726349,1.346102522860632,1.0995479576037255,0.3203433060646057,0.0,[-0.22771644]
-1.3308694,1.7717638750662987,0.4256613522056667,0.2277164363861084,0.0,[-0.21466156]
-1.344733,-0.17325804865694322,-1.945021923723242,0.21466155886650085,0.0,[-0.2417527]
-1.3704398,-0.321249698331213,-0.14799164967426975,0.24175270438194274,0.0,[-0.18213575]
-1.7578616,-4.839864063905452,-4.518614365574239,0.182135751247406,0.0,[-1.19443559]
-2.0455723,-3.5961402640903306,1.2437237998151214,1.1944355869293213,0.0,[-3.]
-2.4368248,-4.890136480123965,-1.293996216033634,3.0,0.0,[-0.45900347]
-2.7403831,-3.7920306408427424,1.0981058392812222,0.8999999999999999,0.0,[-3.]
-2.5702672,2.124868222779442,5.916898863622185,3.0,0.0,[-0.06490575]
-2.6814601,-1.3889610273576871,-3.513829250137129,0.8999999999999999,0.0,[-3.]
-4.1093354,-17.841970887727683,-16.453009860369995,3.0,0.0,[-3.]
-4.6534996,-6.762937612042017,11.079033275685667,3.0,0.0,[-3.]
-5.307816,-8.17745213136833,-1.4145145193263131,3.0,0.0,[-3.]
-6.1347537,-10.333096984466517,-2.1556448530981864,3.0,0.0,[-3.]
-6.8725386,-9.220066383414872,1.1130306010516442,3.0,0.0,[-3.]
-8.854996,-24.766419052952003,-15.54635266953713,3.0,0.0,[-3.]
-11.328411,-30.90611612595704,-6.139697073005038,3.0,0.0,999
