ep,ep_reward,time
188,-249.1299768955888,7.498090982437134
189,-2.731568932825133,2.202594757080078
190,-145.83614646682346,2.0448765754699707
191,-2.9177807073666684,2.852958917617798
192,-20.535219172736305,2.3621113300323486
193,-568.9458710819686,2.3709187507629395
194,-52.7430991777826,1.8854708671569824
195,-107.53393381262762,2.0491466522216797
196,-411.4544122636923,2.0586748123168945
197,-266.55779821502995,2.2063229084014893
198,-7.7043016467978305,1.8921458721160889
199,-643.1017915970112,2.0557594299316406
